"","Name","Chromosome","Position","mc","Yld_1","Yld","AIL","CmDW.V"
"1143","PstI.TP299690",1,69193739,0.0446061470717868,0.212631441205089,0.212631441202937,0.107524414919587,0.0902831932803011
"2010","PstI.TP754866",1,69204551,2.22533876410373,0.498839701974307,0.49883970197132,0.533472442249427,0.207310877532054
"1258","PstI.TP345976",1,69318742,0.863357954619413,0.364168156110131,0.364168156108083,0.168842331533236,0.885473413914727
"25","NsiI.TP19909",1,69328566,0.19762032169208,0.308404171881052,0.308404171880442,0.141203322984438,0.174497641082336
"158","NsiI.TP487741",1,69506512,1.04229999759654,0.0848797103862921,0.0848797103909796,0.0506426197198148,0.179727097848892
"1192","PstI.TP317631",1,69806063,0,0,0,0,0
"641","PstI.TP1183728",1,69834022,0.0961522829965974,0.0247601375416511,0.0247601375370795,0.920263530232067,0.946120965433115
"1862","PstI.TP687743",1,69969234,0.14029500961785,0.105194377776867,0.105194377783441,0.271081996369995,0.0468472360231759
"1729","PstI.TP603122",1,70276636,0,0,0,0,0
"2383","PstI.TP921276",1,70382591,0.477763669262449,1.16833641882941,1.16833641882462,0.544146396430502,1.56480072940773
"1467","PstI.TP452364",1,70416615,0,0,0,0,0
"929","PstI.TP180949",1,70527436,0.250991152238922,0.400168283290565,0.400168283297996,0.239935333652168,0.169335349929698
"1815","PstI.TP663427",1,70529598,0.124681687000428,1.2064779574379,1.20647795742436,0.504320347170292,0.027130168588198
"1525","PstI.TP488184",1,70532632,0.247226698434145,0.322158610407408,0.322158610411806,0.237774998726827,0.186603165262631
"1457","PstI.TP448080",1,70586488,0.556664811533297,0.165496415157256,0.165496415159033,1.51943160331503,0.00672707858232202
"1536","PstI.TP494387",1,70689700,0,0,0,0,0
"683","PstI.TP1205408",1,70741243,0.765457508461295,0.0266011883199028,0.026601188326453,0.586625647235884,0.00768140011945992
"2089","PstI.TP790103",1,70752961,0,0,0,0,0
"1658","PstI.TP549992",1,70753172,0,0,0,0,0
"1822","PstI.TP665587",1,70753604,0.213515761254647,0.180806377236317,0.180806377230956,0.394096521687875,0.525752748264067
"1005","PstI.TP225232",1,70799952,0,0,0,0,0
"1883","PstI.TP69823",1,70805200,0.238468425960413,1.2993839076022,1.29938390758972,0.195494539732612,1.16776563364131
"129","NsiI.TP44825",1,70914156,0.171711245916985,0.508770399131387,0.508770399120989,0.297378801097157,1.56419075025984
"405","PstI.TP1046209",1,71112715,0,0,0,0,0
"777","PstI.TP1260916",1,71157310,0,0,0,0,0
"851","PstI.TP142395",1,71238859,0.0842100733793336,0.838738222707863,0.83873822270216,0.281032834805484,0.0564234443127666
"626","PstI.TP1177494",1,71370263,0.479650021654095,0.427232143377939,0.427232143364655,0.362551808438074,0.181811348757915
"2347","PstI.TP901545",1,71391273,0,0,0,0,0
"139","NsiI.TP456517",1,71506832,0,0,0,0,0
"2166","PstI.TP826904",1,71509086,0.0709144428529217,0.147241558916657,0.147241558910989,0.994385432374,0.360412492326652
"2047","PstI.TP773311",1,71563448,0.72505121634355,0.356906784752086,0.356906784765942,0.13343715722628,0.34853100920128
"1274","PstI.TP352846",1,71717994,0.0281571557646246,0.0512631570225075,0.0512631570177713,0.858642109492869,0.171810905306466
"1707","PstI.TP586874",1,71729101,1.18699213661319,0.250657104065907,0.25065710406968,0.0302233850581902,0.112360060832399
"1430","PstI.TP436494",1,71906250,0.66365801840817,0.0412874177900009,0.0412874177868302,1.52360117553683,0.111188484480819
"774","PstI.TP1259220",1,71924579,0,0,0,0,0
"1713","PstI.TP590182",1,71928782,0.145385028186408,1.60244083344316,1.60244083345486,0.0368660922712027,1.44003790432954
"1105","PstI.TP283526",1,71936668,0,0,0,0,0
"698","PstI.TP1212724",1,72123046,0,0,0,0,0
"1669","PstI.TP55623",1,72147488,0,0,0,0,0
"608","PstI.TP1168372",1,72238288,0,0,0,0,0
"953","PstI.TP197060",1,72303333,0,0,0,0,0
"546","PstI.TP1136034",1,72327412,0,0,0,0,0
"571","PstI.TP1150061",1,72347889,0.237968659664245,0.136984815830495,0.136984815834627,0.848636360533837,0.15842261872351
"2364","PstI.TP91130",1,72585815,0.333929160609951,0.445750268492981,0.445750268501484,0.515420654401727,0.225040370132262
"689","PstI.TP1207347",1,72663921,0.0132628899159091,0.257470814420239,0.257470814407159,0.187197001196375,0.498742050634336
"2170","PstI.TP82716",1,72737215,0.878788106285106,0.280428282030983,0.280428282023946,0.291269268491339,0.121049766315514
"591","PstI.TP1158409",1,72860093,0,0,0,0,0
"2319","PstI.TP889862",1,72868614,1.13147211343803,1.09267458136832,1.09267458135996,0.374869715752236,1.08844479387658
"1244","PstI.TP339412",1,72911521,0,0,0,0,0
"2226","PstI.TP848433",1,72949385,0,0,0,0,0
"2394","PstI.TP927424",1,73127829,0,0,0,0,0
"697","PstI.TP1212476",1,73145262,0.430007178792378,0.327400191019003,0.327400191019928,0.0568471123123228,0.0630384430784807
"410","PstI.TP1047587",1,73170480,0.0488690846006996,0.561860711497517,0.561860711500099,1.53872483612282,0.464622301865118
"2202","PstI.TP837664",1,73498170,0.837962232978598,0.151733505449028,0.151733505447802,0.484103799390925,0.489013236427423
"1039","PstI.TP249057",1,73523293,0.219481355919044,0.0737835031579726,0.0737835031598419,0.310453924416007,0.00792424744350128
"2118","PstI.TP80388",1,73626823,0.611211024004538,0.220554052627998,0.220554052622595,2.04143859615798,0.409012128854983
"1637","PstI.TP544748",1,73791429,0.0311463542336232,0.334580670930097,0.33458067092775,0.60722600774361,0.138731285447801
"940","PstI.TP189129",1,73890221,0.20261720372316,1.25028702380725,1.25028702380791,0.231788430318746,0.617746980332695
"935","PstI.TP187405",1,73910743,0.307623518299634,0.321148583517411,0.321148583501791,0.00833496637164677,0.208589612267741
"1560","PstI.TP513006",1,73971974,0.405785325739213,0.479055374726092,0.479055374718269,0.432589488368676,0.112823724325296
"1612","PstI.TP535893",1,73975816,0.110447202646947,0.469329977143777,0.469329977130765,1.37907332973949,0.230260520780868
"1227","PstI.TP334182",1,74360210,0.000420135240405773,0.159336065288514,0.15933606529241,0.301971533254761,0.266576471129707
"380","PstI.TP1032632",1,74402757,0,0,0,0,0
"377","PstI.TP1031498",1,74431906,0,0,0,0,0
"680","PstI.TP1203869",1,74588086,0.13111442881728,0.265932556380903,0.265932556383575,0.0519546910984808,0.376578109564646
"2462","PstI.TP95450",1,74768149,0.583269953803968,0.725135865800738,0.725135865795731,1.21142002408631,1.08703412716837
"146","NsiI.TP465791",1,74820948,0.586284613711939,0.658212592879003,0.658212592876875,0.98033246826866,0.639490694092011
"829","PstI.TP13346",1,74849030,0,0,0,0,0
"1156","PstI.TP304860",1,74969305,0,0,0,0,0
"923","PstI.TP179797",1,74986512,0,0,0,0,0
"1375","PstI.TP405184",1,75082559,0,0,0,0,0
"1914","PstI.TP710507",1,75154807,0,0,0,0,0
"2507","PstI.TP978043",1,75183592,0,0,0,0,0
"1028","PstI.TP241635",1,75313297,0.0737942895345062,0.039786094224454,0.0397860942276616,0.394324867182876,0.0306460719910116
"1735","PstI.TP606465",1,75416261,0.0728998566275291,0.36150617968047,0.361506179680893,0.567348990549152,0.449092435465324
"1069","PstI.TP263305",1,75579096,0,0,0,0,0
"336","PstI.TP1014264",1,75579176,0.48147723932469,0.58488081913387,0.584880819131409,0.144564576237313,0.599792621766237
"534","PstI.TP1131100",1,75760470,0.347729644828907,0.0849079438778569,0.084907943874279,0.728299115340233,0.0894101532561657
"430","PstI.TP1065133",1,75825553,0.0274915672988306,0.00427016546663299,0.00427016546475598,0.194696987381515,0.0756106339113487
"1161","PstI.TP306856",1,75848833,0,0,0,0,0
"2238","PstI.TP854771",1,75863530,0,0,0,0,0
"70","NsiI.TP35373",1,75917930,0,0,0,0,0
"1474","PstI.TP455545",1,75986610,0.0688459297350585,1.12052902202597,1.12052902201752,1.35297147462387,0.309433698926656
"1987","PstI.TP744556",1,76101544,0.0423173241006845,0.279058877124121,0.279058877119063,0.0307739617430583,0.314091264959422
"1283","PstI.TP357677",1,76102511,0.124914392171316,0.245734385545513,0.245734385537252,0.420959645984572,0.158221670845149
"1999","PstI.TP747261",1,76107837,0,0,0,0,0
"1024","PstI.TP24084",1,76155984,0,0,0,0,0
"1665","PstI.TP551527",1,76166616,0,0,0,0,0
"1981","PstI.TP742499",1,76179984,0.672922693079538,0.172344821506352,0.172344821511999,0.265306524325168,0.155053065699766
"1180","PstI.TP314244",1,76274649,0,0,0,0,0
"401","PstI.TP104467",1,76678896,0,0,0,0,0
"1584","PstI.TP52592",1,76810927,0.772219904472495,0.391261461409069,0.39126146141201,0.179143126930037,0.378267041101401
"502","PstI.TP111007",1,76814269,0,0,0,0,0
"142","NsiI.TP457548",1,76928921,0.182523429304793,0.37897034410224,0.378970344108267,0.0935834295001844,0.0146319796053402
"233","NsiI.TP631040",1,76939823,0.373190101310764,0.81423772436859,0.814237724364569,0.0723027388890129,0.148363327082745
"2263","PstI.TP864305",1,77077806,0.254967199257768,0.0449138404630762,0.0449138404656979,0.860043932414688,0.0468953435103232
"1633","PstI.TP543309",1,77166071,0,0,0,0,0
"574","PstI.TP1151255",1,77213117,0.182516315964577,0.582564499469399,0.582564499465126,0.395805840890767,0.571835608339707
"943","PstI.TP189885",1,77223222,0,0,0,0,0
"2184","PstI.TP833275",1,77225365,0.203109119448637,0.170136706130948,0.170136706129438,0.122310487196142,0.161663604546697
"1183","PstI.TP315020",1,77386737,0.516002253655763,0.822741259175411,0.822741259179434,0.19759394657313,0.0154184745115012
"1668","PstI.TP553319",1,77643893,0.477541003566717,0.785130279236507,0.785130279231851,0.319220124285499,0.0631043922333799
"1383","PstI.TP411298",1,77771698,1.23437243917862,0.112722257584393,0.112722257586988,0.454920186022362,0.647274963606507
"22","NsiI.TP193091",1,77956626,0.165995374900988,0.25946729494728,0.25946729494433,0.746631148904947,0.290722973988512
"285","NsiI.TP806896",1,78145059,0,0,0,0,0
"817","PstI.TP130255",1,78156903,1.78131832119449,0.108527513938027,0.108527513944886,0.229649654491733,0.0973897422453831
"1481","PstI.TP459121",1,78162835,0.0247032540312946,2.56495250648658,2.56495250647993,0.382767462927945,4.39535525937725
"1709","PstI.TP588109",1,78200524,0.0926321196360845,0.283338660905713,0.283338660910461,0.347856951669192,0.472297374389856
"562","PstI.TP1144768",1,78240904,0.0313664767739992,0.281153766507721,0.281153766519945,0.709408015824804,0.324162283095491
"2479","PstI.TP966300",1,78332944,0,0,0,0,0
"993","PstI.TP217199",1,78396312,0.157824998810782,0.27583115472625,0.275831154723068,1.65887856089636,0.564729208443538
"1837","PstI.TP674153",1,78459110,0.374231783569338,0.749618544062194,0.749618544066018,0.311352340852859,0.573044960453852
"1134","PstI.TP294664",1,78489046,0,0,0,0,0
"715","PstI.TP1221179",1,78509132,0.0271062489426464,0.0315769317628466,0.0315769317683685,0.544241500986938,0.0638586460476192
"464","PstI.TP1084987",1,78521283,0.121582924183512,0.0610464756631878,0.0610464756637052,0.33546055685036,0.200265588267015
"2116","PstI.TP803259",1,78564283,0,0,0,0,0
"2203","PstI.TP837802",1,78565577,0.533771146579477,0.353076465992744,0.353076465990262,0.140678476102842,0.319641234629917
"2193","PstI.TP835300",1,78565589,0.928722028746492,0.0237051011467867,0.0237051011489138,0.0566301337616026,0.267311257256767
"1583","PstI.TP525604",1,78648237,0.123307762468265,0.139327498490165,0.139327498505597,0.717277601837053,0.0342737062770594
"870","PstI.TP151617",1,78724834,0.389797061887687,0.454157436317913,0.45415743631933,0.190488545719207,0.79821037701442
"2485","PstI.TP96766",1,78742126,0,0,0,0,0
"449","PstI.TP1072616",1,78788131,0,0,0,0,0
"1516","PstI.TP4803",1,78818384,0,0,0,0,0
"662","PstI.TP1195390",1,78927004,0.769180035311054,0.0445427618809802,0.0445427618735293,0.0754981708149624,0.234958274556942
"1276","PstI.TP353803",1,78947488,0.181367584750573,0.0184438382067215,0.0184438382025302,1.05292586754264,0.570484296675344
"2246","PstI.TP856970",1,78963659,0.541540645382349,0.112531841555787,0.11253184156156,0.746575374322792,0.146357008430102
"1714","PstI.TP593279",1,78992355,0,0,0,0,0
"1428","PstI.TP434977",1,79165905,0.717342016804879,0.971226628891695,0.971226628895517,0.0140722778410247,0.840714413022416
"229","NsiI.TP621776",1,79466998,0.020947327324915,0.0597526553488973,0.0597526553563182,0.188627233324723,0.529221894333589
"1124","PstI.TP291200",1,79471623,0,0,0,0,0
"911","PstI.TP172804",1,79485436,0.106968029858287,0.0278212267034213,0.0278212267035459,0.364338878470823,0.208680543706017
"1750","PstI.TP619305",1,79505879,0.186089416231064,0.188893003933226,0.188893003937379,1.84314349704608,0.115233657743
"706","PstI.TP1216566",1,79599777,1.15254185945884,0.711851617527383,0.711851617523561,0.190272025164931,0.531042753606226
"2040","PstI.TP77067",1,79664579,0.132726591699402,0.13211693965559,0.132116939656568,0.185938149590713,0.104745310693511
"364","PstI.TP1025772",1,79665639,0.407853367749529,0.0138827009094967,0.0138827009127761,0.217489190633947,0.241231819152557
"138","NsiI.TP454955",1,79688846,1.61517643052498,0.21866314939528,0.218663149388224,0.150147529000153,0.0320239325715602
"773","PstI.TP1259171",1,79892318,0.578253299825138,1.43406952852561,1.43406952854044,0.616068446832506,0.849752027099431
"1034","PstI.TP245404",1,79960134,1.32989480776228,0.347674770070824,0.347674770055312,0.185079766244039,0.605448371460152
"2233","PstI.TP851463",1,80479917,0,0,0,0,0
"2536","PstI.TP989805",1,80637129,0,0,0,0,0
"239","NsiI.TP655257",1,80728948,0.272375605622076,0.818078847898043,0.81807884789799,0.0372696686599247,0.0792821908434748
"2339","PstI.TP897772",1,80876731,0,0,0,0,0
"1898","PstI.TP703969",1,80877289,0.00620771289755642,0.270215197839369,0.270215197827418,2.96466440637425,0.442214694771373
"2535","PstI.TP989477",2,124717,0,0,0,0,0
"94","NsiI.TP39740",2,186613,0.108122948118871,0.328240460975067,0.32824046095657,0.173331965967194,0.61813811500867
"1685","PstI.TP576366",2,375350,0,0,0,0,0
"962","PstI.TP199591",2,465963,0,0,0,0,0
"48","NsiI.TP282888",2,675031,0.283453628582038,0.0292409136092556,0.0292409136105346,0.914532775179468,0.255685636153232
"2088","PstI.TP790069",2,699673,1.81761301610364,1.37527284209708,1.37527284208728,0.547883536755786,1.51765113546859
"782","PstI.TP1263449",2,1474965,0,0,0,0,0
"1291","PstI.TP361822",2,1673606,0,0,0,0,0
"983","PstI.TP211963",2,1768552,0,0,0,0,0
"1499","PstI.TP470160",2,1964484,0.115195534352601,1.4401712602622,1.44017126024159,0.244980957743146,0.898183337715086
"1487","PstI.TP460897",2,2074034,0,0,0,0,0
"516","PstI.TP1120910",2,2555547,0.676259018188031,0.779406061308055,0.779406061306897,0.201789715142858,0.176550586125595
"1289","PstI.TP360841",2,2832783,0.217583743730045,0.323895446052349,0.323895446049377,0.345795815982518,0.462933003629836
"2272","PstI.TP8678",2,2984246,0.56112754943679,0.264665384087591,0.264665384085714,0.042051488466794,0.592057087775843
"2492","PstI.TP972096",2,3042190,0,0,0,0,0
"1012","PstI.TP229147",2,3390758,0.434220739307372,0.59349990544223,0.59349990544397,2.27656577366508,1.87723442374477
"996","PstI.TP219584",2,3429973,0.0388063228741022,0.0930805824170291,0.0930805824157149,1.69395467997907,0.0546314627520227
"1479","PstI.TP458571",2,3669039,0,0,0,0,0
"2095","PstI.TP794569",2,3715278,0.0381582591759834,1.6752362808003,1.6752362808198,0.361526762527684,3.22232129251444
"1974","PstI.TP739775",2,3917222,0,0,0,0,0
"1534","PstI.TP493468",2,4347785,0.0363912071869328,0.0577722189486054,0.0577722189522488,0.0299657477739058,0.157403261410892
"1820","PstI.TP665435",2,4646947,0.0562309717840925,0.308893744972563,0.308893744969119,0.0211162675280717,0.0969558363634987
"1250","PstI.TP342466",2,4686314,0.528502719937309,0.045484341357325,0.045484341357908,0.228046671913002,0.144345285806106
"360","PstI.TP1023443",2,4929930,0.116316850028674,0.558023657402156,0.558023657400201,0.0293118371186317,0.651139534052123
"1137","PstI.TP297282",2,5214604,0.191392912261702,0.471842217774364,0.471842217783131,0.282572766993494,0.0181082926416239
"1026","PstI.TP241219",2,5225650,0,0,0,0,0
"1695","PstI.TP580104",2,5389101,0.0187741075672007,0.259592475375113,0.259592475381209,0.333752113095795,0.292048415702086
"1978","PstI.TP741957",2,5655578,0.0725010661571447,0.0464540484168645,0.0464540484149892,0.0685471507970722,0.100173619542593
"2468","PstI.TP957946",2,6015319,0.908444653812901,0.00664449539206928,0.00664449538951559,0.0829764762600559,0.190252043163288
"1546","PstI.TP506408",2,7240618,0,0,0,0,0
"2384","PstI.TP921414",2,7249958,0.31604372119728,0.590887203431512,0.590887203444526,0.455229363005191,0.693378183860182
"2350","PstI.TP901866",2,7365029,0.292683445321489,0.402728178943669,0.402728178937061,0.715701164550774,0.541297437397832
"1950","PstI.TP725918",2,8160952,0,0,0,0,0
"648","PstI.TP1186327",2,8257580,0.0357880650482052,0.0120851194182354,0.0120851194155799,2.77537055092895,0.134461878844764
"1994","PstI.TP745911",2,8890642,1.61555953627167,1.30956104867239,1.30956104866115,0.262576022672279,0.438975357062625
"1690","PstI.TP577735",2,9251583,0.099038633790345,0.613396728054764,0.613396728045847,0.256775358062372,0.665692771252785
"2001","PstI.TP749310",2,9525754,1.06954247310291,0.353159804594993,0.353159804594767,0.0785623117597811,0.0738118964736402
"1314","PstI.TP374085",2,9617733,0.349760498114846,0.0402836415721111,0.0402836415722899,0.413171286299946,0.324799892611296
"2220","PstI.TP845869",2,9862801,0.632271779007245,0.572169598938717,0.572169598947496,0.398579550655265,0.364182102322272
"1465","PstI.TP452173",2,10527282,1.74786316685665,0.145354499144173,0.145354499138833,0.0934689961340867,1.16867406097725
"378","PstI.TP1031882",2,10618717,0,0,0,0,0
"2297","PstI.TP87823",2,12499508,0.51049892110677,0.402598049683327,0.402598049672798,2.14305767630083,0.67155031220294
"179","NsiI.TP51047",2,13453548,0.798918702806228,0.441709061223797,0.441709061215623,0.255485076283202,0.731781136880951
"673","PstI.TP1200270",2,13518060,0.993013273673164,1.81937340741144,1.81937340744075,0.360403485790044,0.68364274968781
"1787","PstI.TP640452",2,13526708,0,0,0,0,0
"844","PstI.TP139749",2,13559614,0.638408883585741,0.196800611013306,0.196800611002889,0.249934738085912,0.659935220018294
"2445","PstI.TP947087",2,13610693,0.169087857587548,0.263108325156398,0.263108325162989,0.16930040643936,0.615828903986839
"1904","PstI.TP706479",2,14264983,0.639418712485869,0.18368314049143,0.183683140481401,0.0200581153229315,0.0721935503867681
"2110","PstI.TP802029",2,14358830,0,0,0,0,0
"468","PstI.TP108652",2,15963619,0.309899447270719,0.340030601318366,0.340030601314247,0.394297078892028,0.852410268408249
