"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","PS","Software","Method","Trait.name","PVE","MAF","QTN.effect","LOD.score","Genotype.for.code.1","Var_error","Var_phen..total.","X","P.value.1","MAF.1","PVE.1"
"92","PstI.TP299731",11,2368,0.000156838027798341,0.0509236157568046,124,0.522840106046547,0.586339449812208,0.0447205113556816,-0.78539023552803,0.0447205113556816,"124+36088im","PS_Y","GAPIT","CMLM","GS",6.3499343765661,NA,NA,NA,NA,NA,NA,NA,2e-04,NA,6.35
"93","NsiI.TP791431",10,43096232,0.000158535013954349,0.22428636210651,124,0.522840106046547,0.586243659959214,0.0447205113556816,-0.619515043415246,0.0447205113556816,"124+36088im","PS_Y","GAPIT","CMLM","GS",6.3403553912667,NA,NA,NA,NA,NA,NA,NA,2e-04,NA,6.34
"94","PstI.TP1004253",8,6233868,0.000160989128322601,0.143215634466401,124,0.522840106046547,0.58610696469834,0.044929668004416,0.384807464464669,0.0449296680044161,"124+36088im","PS_Y","GAPIT","CMLM","GS",6.3266858651793,NA,NA,NA,NA,NA,NA,NA,2e-04,NA,6.327
"95","NsiI.TP459037",9,50088687,0.000165049468300866,0.0954547644635341,124,0.522840106046547,0.585885421811536,0.045577976330578,-0.531073239399938,0.0455779763305781,"124+36088im","PS_Y","GAPIT","CMLM","GS",6.30453157649891,NA,NA,NA,NA,NA,NA,NA,2e-04,NA,6.305
"96","NsiI.TP86015",11,10081,0.000171011936917267,0.17840671561892,124,0.522840106046547,0.585570003758096,0.046732574511329,-0.29098764146778,0.046732574511329,"124+36088im","PS_Y","GAPIT","CMLM","GS",6.2729897711549,NA,NA,NA,NA,NA,NA,NA,2e-04,NA,6.273
"97","PstI.TP575380",3,10993468,0.000181470319110166,0.0706920720275274,124,0.522840106046547,0.585043008665144,0.0490793025931557,1.14250574467578,0.0490793025931556,"124+36088im","PS_Y","GAPIT","CMLM","GS",6.22029026185971,NA,NA,NA,NA,NA,NA,NA,2e-04,NA,6.22
"98","NsiI.TP552744",11,15957,0.000184026429660089,0.105482126175798,124,0.522840106046547,0.584918946929069,0.0492627485275794,0.447885035740336,0.0492627485275793,"124+36088im","PS_Y","GAPIT","CMLM","GS",6.2078840882522,NA,NA,NA,NA,NA,NA,NA,2e-04,NA,6.208
"99","NsiI.TP56527",11,9790,1.96414445120089e-08,0.078240951968079,124,0.248766452258858,0.487200420424135,0.000515273655328041,-0.186182849990973,0.000515273655328042,"124+36088im","PS_Y","GAPIT","CMLM","Lg",23.8433968165277,NA,NA,NA,NA,NA,NA,NA,2e-08,NA,23.84
"100","NsiI.TP95031",6,54950661,1.02075170229567e-06,0.0750463527352774,124,0.248766452258858,0.423203796800614,0.0100206024508397,0.310408324189535,0.0100206024508396,"124+36088im","PS_Y","GAPIT","CMLM","Lg",17.4437344541756,NA,NA,NA,NA,NA,NA,NA,1e-06,NA,17.44
"101","NsiI.TP423888",9,7279333,1.14591016819848e-06,0.0868389121822813,124,0.248766452258858,0.421403079108899,0.0100206024508397,0.234909901069714,0.0100206024508396,"124+36088im","PS_Y","GAPIT","CMLM","Lg",17.2636626850041,NA,NA,NA,NA,NA,NA,NA,1e-06,NA,17.26
"102","PstI.TP413792",11,3203,1.71581768870074e-06,0.0879846525340418,124,0.248766452258858,0.415150291098687,0.0112531903113438,0.228787737735495,0.0112531903113438,"124+36088im","PS_Y","GAPIT","CMLM","Lg",16.6383838839829,NA,NA,NA,NA,NA,NA,NA,2e-06,NA,16.64
"103","PstI.TP103361",2,74859736,2.6749416687504e-06,0.0639465568347951,124,0.248766452258858,0.40833055833726,0.0134609269872313,-0.226812579370848,0.0134609269872313,"124+36088im","PS_Y","GAPIT","CMLM","Lg",15.9564106078402,NA,NA,NA,NA,NA,NA,NA,3e-06,NA,15.96
"104","PstI.TP302415",11,2390,3.07865982783364e-06,0.10732884765715,124,0.248766452258858,0.406184336474917,0.0134609269872313,0.134863828643849,0.0134609269872313,"124+36088im","PS_Y","GAPIT","CMLM","Lg",15.7417884216059,NA,NA,NA,NA,NA,NA,NA,3e-06,NA,15.74
"105","PstI.TP100020",11,817,4.52576043338782e-06,0.306653608696878,124,0.248766452258858,0.40033285469694,0.016961257029928,0.235116305289492,0.016961257029928,"124+36088im","PS_Y","GAPIT","CMLM","Lg",15.1566402438082,NA,NA,NA,NA,NA,NA,NA,5e-06,NA,15.16
"106","PstI.TP485067",10,46676286,1.23828267987301e-05,0.0663189703934693,124,0.248766452258858,0.385263248054081,0.0369119103632673,0.131187740100084,0.0369119103632673,"124+36088im","PS_Y","GAPIT","CMLM","Lg",13.6496795795223,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,13.65
"107","NsiI.TP75624",3,70673787,1.26632306651447e-05,0.0971233112914143,124,0.248766452258858,0.384931539053599,0.0369119103632673,-0.255601087347915,0.0369119103632673,"124+36088im","PS_Y","GAPIT","CMLM","Lg",13.6165086794741,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,13.62
"108","PstI.TP630184",1,61807366,1.40993181385394e-05,0.139083333567801,124,0.248766452258858,0.383342567376395,0.0369881512046441,0.0981322861742691,0.0369881512046443,"124+36088im","PS_Y","GAPIT","CMLM","Lg",13.4576115117537,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,13.46
"109","NsiI.TP279529",11,12227,1.78187686402098e-05,0.0785995244153468,124,0.248766452258858,0.379891872094336,0.0424961433188421,0.112892470780264,0.0424961433188422,"124+36088im","PS_Y","GAPIT","CMLM","Lg",13.1125419835478,NA,NA,NA,NA,NA,NA,NA,2e-05,NA,13.11
"110","PstI.TP478050",3,63462498,2.9845979028301e-06,0.0560344827586207,116,0.337410891747443,0.488268822726696,0.00630048617287434,0.870021942172301,0.00630048617287434,"C116+3293","PS_Y","GAPIT","CMLM","GS",15.0857930979253,NA,NA,NA,NA,NA,NA,NA,3e-06,NA,15.09
"111","PstI.TP84880",1,63680478,2.40438663932055e-05,0.133620689655172,116,0.337410891747443,0.458329306622788,0.018828026443183,-0.565711905101398,0.0188280264431829,"C116+3293","PS_Y","GAPIT","CMLM","GS",12.0918414875345,NA,NA,NA,NA,NA,NA,NA,2e-05,NA,12.09
"112","PstI.TP404112",4,61296221,2.67570247889857e-05,0.0689655172413793,116,0.337410891747443,0.456832311031411,0.018828026443183,0.508502267301086,0.0188280264431829,"C116+3293","PS_Y","GAPIT","CMLM","GS",11.9421419283968,NA,NA,NA,NA,NA,NA,NA,3e-05,NA,11.94
"113","PstI.TP847969",11,5876,7.87010999184797e-05,0.0646551724137931,116,0.337410891747443,0.441932358301771,0.0367645994707861,-0.573805353498388,0.036764599470786,"C116+3293","PS_Y","GAPIT","CMLM","GS",10.4521466554328,NA,NA,NA,NA,NA,NA,NA,8e-05,NA,10.45
"114","PstI.TP807213",1,57183105,8.70786344642019e-05,0.0948275862068966,116,0.337410891747443,0.440554686185035,0.0367645994707861,0.743045881785771,0.036764599470786,"C116+3293","PS_Y","GAPIT","CMLM","GS",10.3143794437592,NA,NA,NA,NA,NA,NA,NA,9e-05,NA,10.31
"115","NsiI.TP87403",11,10095,0.000118566684309701,0.0517241379310345,116,0.337410891747443,0.436371562666245,0.0417157117629632,-0.566695814812119,0.0417157117629631,"C116+3293","PS_Y","GAPIT","CMLM","GS",9.8960670918802,NA,NA,NA,NA,NA,NA,NA,1e-04,NA,9.896
"116","PstI.TP84880",1,63680478,7.23985087443672e-06,0.129032258064516,124,0.514462374733913,0.607876378594951,0.0117285584165875,-0.633834990516286,0.0117285584165875,"C124+2560","PS_Y","GAPIT","CMLM","GS",9.3414003861038,NA,NA,NA,NA,NA,NA,NA,7e-06,NA,9.341
"117","PstI.TP404112",4,61296221,1.53760133837583e-05,0.0887096774193549,124,0.514462374733913,0.600637753371364,0.0124545708408442,0.483723773030428,0.0124545708408442,"C124+2560","PS_Y","GAPIT","CMLM","GS",8.61753786374511,NA,NA,NA,NA,NA,NA,NA,2e-05,NA,8.618
"118","PstI.TP694159",3,61030989,7.97479441209837e-05,0.0766129032258065,124,0.514462374733913,0.585219245156254,0.0426391705964309,0.61946345669614,0.042639170596431,"C124+2560","PS_Y","GAPIT","CMLM","GS",7.0756870422341,NA,NA,NA,NA,NA,NA,NA,8e-05,NA,7.076
"119","PstI.TP478050",3,63462498,0.000105281902707237,0.0645161290322581,124,0.514462374733913,0.582672567361825,0.0426391705964309,0.682104004992155,0.042639170596431,"C124+2560","PS_Y","GAPIT","CMLM","GS",6.82101926279121,NA,NA,NA,NA,NA,NA,NA,1e-04,NA,6.821
"120","PstI.TP459121",1,78162835,7.48840625502486e-07,0.0735294117647059,102,0.0738092973355917,0.354884628195872,0.00210648867953849,-0.0305782283439224,0.00210648867953849,"O102+4322","PS_Y","GAPIT","CMLM","OWA19",28.107533086028,NA,NA,NA,NA,NA,NA,NA,7e-07,NA,28.11
"121","PstI.TP459121",1,78162835,6.60565042734775e-07,0.0714285714285714,112,0.0590058979310137,0.316028848098372,0.00143871066307634,-0.0285657828512466,0.00143871066307634,"O112+3450","PS_Y","GAPIT","CMLM","OWA19",25.7022950167358,NA,NA,NA,NA,NA,NA,NA,7e-07,NA,25.7
"122","PstI.TP459121",1,78162835,8.65171369576163e-06,0.069672131147541,122,0.0477958592428167,0.231057396194652,0.0143877998760516,-0.0242886670895691,0.0143877998760516,"O122+2646","PS_Y","GAPIT","CMLM","OWA19",18.3261536951835,NA,NA,NA,NA,NA,NA,NA,9e-06,NA,18.33
"123","NsiI.TP127922",4,54754163,1.56339450284736e-07,NA,124,0.477538259734697,0.61957161257389,0.00410140913876977,-0.43460273540515,0.00410140913876976,"124+36088im","PS_Y","GAPIT","GLM","CmN",14.2033352839193,0.184968509652301,NA,NA,NA,NA,NA,NA,2e-07,0.185,14.2
"124","NsiI.TP352026",6,555824,5.4810308100395e-07,NA,124,0.477538259734697,0.60563677033023,0.00718946811352881,-0.56967855739763,0.00718946811352881,"124+36088im","PS_Y","GAPIT","GLM","CmN",12.8098510595533,0.0665692129930516,NA,NA,NA,NA,NA,NA,5e-07,0.06657,12.81
"125","PstI.TP116046",7,62490129,1.50859269217865e-06,NA,124,0.477538259734697,0.594636251617931,0.00946489362448947,-0.403886283414787,0.00946489362448948,"124+36088im","PS_Y","GAPIT","GLM","CmN",11.7097991883234,0.162908484950057,NA,NA,NA,NA,NA,NA,2e-06,0.1629,11.71
"126","PstI.TP320216",11,2535,1.7907186277072e-06,NA,124,0.477538259734697,0.592795302720874,0.00946489362448947,0.344150067751426,0.00946489362448948,"124+36088im","PS_Y","GAPIT","GLM","CmN",11.5257042986177,0.338957692379466,NA,NA,NA,NA,NA,NA,2e-06,0.339,11.53
"127","NsiI.TP370880",3,68111215,1.81858891100485e-06,NA,124,0.477538259734697,0.59262977312973,0.00946489362448947,-0.686194286550178,0.00946489362448948,"124+36088im","PS_Y","GAPIT","GLM","CmN",11.5091513395033,0.0539436352794422,NA,NA,NA,NA,NA,NA,2e-06,0.05394,11.51
"128","NsiI.TP122100",11,10465,2.16472370766703e-06,NA,124,0.477538259734697,0.590765872537097,0.00946489362448947,0.341936022891388,0.00946489362448948,"124+36088im","PS_Y","GAPIT","GLM","CmN",11.32276128024,0.142081589582163,NA,NA,NA,NA,NA,NA,2e-06,0.1421,11.32
"129","NsiI.TP826891",11,19276,2.91478827242225e-06,NA,124,0.477538259734697,0.587598266901568,0.0109237936483893,-0.338717616869242,0.0109237936483893,"124+36088im","PS_Y","GAPIT","GLM","CmN",11.0060007166871,0.331908490479884,NA,NA,NA,NA,NA,NA,3e-06,0.3319,11.01
"130","PstI.TP1294713",10,4269426,4.26784287086165e-06,NA,124,0.477538259734697,0.583566111264981,0.0139953237342731,-0.361898281434987,0.0139953237342731,"124+36088im","PS_Y","GAPIT","GLM","CmN",10.6027851530284,0.164707011545534,NA,NA,NA,NA,NA,NA,4e-06,0.1647,10.6
"131","PstI.TP107240",8,62622087,7.23280839924171e-06,NA,124,0.477538259734697,0.578039401367742,0.0210828328384119,0.690435495509439,0.0210828328384119,"124+36088im","PS_Y","GAPIT","GLM","CmN",10.0501141633045,0.0567991603142711,NA,NA,NA,NA,NA,NA,7e-06,0.0568,10.05
"132","PstI.TP698973",11,4833,8.90221268483559e-06,NA,124,0.477538259734697,0.57588009907039,0.0218798472512947,0.347141351839635,0.0218798472512947,"124+36088im","PS_Y","GAPIT","GLM","CmN",9.8341839335693,0.16564045542413,NA,NA,NA,NA,NA,NA,9e-06,0.1656,9.834
"133","PstI.TP1160897",10,17579080,9.17428984387594e-06,NA,124,0.477538259734697,0.575567849289885,0.0218798472512947,0.368217578495286,0.0218798472512947,"124+36088im","PS_Y","GAPIT","GLM","CmN",9.8029589555188,0.169401471034815,NA,NA,NA,NA,NA,NA,9e-06,0.1694,9.803
"134","PstI.TP704102",3,72097083,1.25476751546768e-05,NA,124,0.477538259734697,0.572331682771999,0.025392856057197,0.509419789681216,0.0253928560571969,"124+36088im","PS_Y","GAPIT","GLM","CmN",9.4793423037302,0.0562657731730342,NA,NA,NA,NA,NA,NA,1e-05,0.05627,9.479
"135","PstI.TP190549",7,57197488,1.25831794138736e-05,NA,124,0.477538259734697,0.572302577606524,0.025392856057197,0.475410587022552,0.0253928560571969,"124+36088im","PS_Y","GAPIT","GLM","CmN",9.4764317871827,0.100284219413746,NA,NA,NA,NA,NA,NA,1e-05,0.1003,9.476
"136","NsiI.TP675510",11,17441,1.5880779373045e-05,NA,124,0.477538259734697,0.56991105029065,0.0297583118623187,-0.585243607823918,0.0297583118623188,"124+36088im","PS_Y","GAPIT","GLM","CmN",9.23727905559531,0.0611186451793854,NA,NA,NA,NA,NA,NA,2e-05,0.06112,9.237
"137","PstI.TP1188898",11,8399,1.80589102202473e-05,NA,124,0.477538259734697,0.568595430734502,0.0309420629593076,0.314666704086742,0.0309420629593076,"124+36088im","PS_Y","GAPIT","GLM","CmN",9.1057170999805,0.294635236877378,NA,NA,NA,NA,NA,NA,2e-05,0.2946,9.106
"138","PstI.TP1016686",11,7060,2.02583587588608e-05,NA,124,0.477538259734697,0.567422078844348,0.0309420629593076,0.338081218023699,0.0309420629593076,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.9883819109651,0.386302344759672,NA,NA,NA,NA,NA,NA,2e-05,0.3863,8.988
"139","PstI.TP609962",5,53907385,2.22787965819454e-05,NA,124,0.477538259734697,0.566453666072794,0.0309420629593076,0.354233548879331,0.0309420629593076,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.8915406338097,0.155964764217203,NA,NA,NA,NA,NA,NA,2e-05,0.156,8.892
"140","NsiI.TP613708",11,16706,2.5274407952654e-05,NA,124,0.477538259734697,0.565171611268295,0.0309420629593076,-0.534737076878424,0.0309420629593076,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.7633351533598,0.181556863860851,NA,NA,NA,NA,NA,NA,3e-05,0.1816,8.763
"141","PstI.TP1212724",1,72123046,2.77973589483517e-05,NA,124,0.477538259734697,0.564206977523404,0.0309420629593076,0.47305816564091,0.0309420629593076,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.6668717788707,0.0706874160521,NA,NA,NA,NA,NA,NA,3e-05,0.07069,8.667
"142","NsiI.TP415654",1,75354964,2.82786909132555e-05,NA,124,0.477538259734697,0.564033141271581,0.0309420629593076,0.496957119060861,0.0309420629593076,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.6494881536884,0.0703887346028781,NA,NA,NA,NA,NA,NA,3e-05,0.07039,8.649
"143","PstI.TP846513",11,5867,2.87497989508638e-05,NA,124,0.477538259734697,0.563865900372032,0.0309420629593076,0.474723671869601,0.0309420629593076,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.6327640637335,0.0717067420075667,NA,NA,NA,NA,NA,NA,3e-05,0.07171,8.633
"144","GFSSContig15563_263",9,58912474,2.90877122629873e-05,NA,124,0.477538259734697,0.563747658335676,0.0309420629593076,-0.350405328948642,0.0309420629593076,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.6209398600979,0.144527751378429,NA,NA,NA,NA,NA,NA,3e-05,0.1445,8.621
"145","PstI.TP1090311",6,47330022,2.95940130819866e-05,NA,124,0.477538259734697,0.563573095600641,0.0309420629593076,0.433992249504771,0.0309420629593076,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.6034835865944,0.0774657867481716,NA,NA,NA,NA,NA,NA,3e-05,0.07747,8.603
"146","PstI.TP53013",9,59327122,2.98989178813067e-05,NA,124,0.477538259734697,0.563469436335825,0.0309420629593076,-0.418191031890785,0.0309420629593076,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.5931176601128,0.071683584728765,NA,NA,NA,NA,NA,NA,3e-05,0.07168,8.593
"147","PstI.TP724007",11,4995,3.1130150253207e-05,NA,124,0.477538259734697,0.563061559456726,0.0309420629593076,0.435661790814877,0.0309420629593076,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.5523299722029,0.0704529782598111,NA,NA,NA,NA,NA,NA,3e-05,0.07045,8.552
"148","NsiI.TP443125",4,52156961,3.25892941162765e-05,NA,124,0.477538259734697,0.562599005730115,0.0309420629593076,-0.375562355851656,0.0309420629593076,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.5060745995418,0.116221577232209,NA,NA,NA,NA,NA,NA,3e-05,0.1162,8.506
"149","NsiI.TP465791",1,74820948,3.33572232872869e-05,NA,124,0.477538259734697,0.562363997888274,0.0309420629593076,0.430927175859209,0.0309420629593076,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.4825738153577,0.111828595397867,NA,NA,NA,NA,NA,NA,3e-05,0.1118,8.483
"150","PstI.TP140756",11,1171,3.41045151454278e-05,NA,124,0.477538259734697,0.562140553842986,0.0309420629593076,-0.293860609259016,0.0309420629593076,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.4602294108289,0.266891117570957,NA,NA,NA,NA,NA,NA,3e-05,0.2669,8.46
"151","PstI.TP875140",2,72930521,3.42044608454647e-05,NA,124,0.477538259734697,0.562111049488628,0.0309420629593076,0.359799166934112,0.0309420629593076,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.4572789753931,0.224963099992895,NA,NA,NA,NA,NA,NA,3e-05,0.225,8.457
"152","PstI.TP588590",11,4212,3.68245427957e-05,NA,124,0.477538259734697,0.561367496731974,0.0322018351900798,-0.399341222809744,0.0322018351900798,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.3829236997277,0.138703018939832,NA,NA,NA,NA,NA,NA,4e-05,0.1387,8.383
"153","NsiI.TP415575",9,53923129,4.01959106332778e-05,NA,124,0.477538259734697,0.560486557763568,0.0326573306378124,-0.54345559845292,0.0326573306378124,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.2948298028871,0.0485395351777229,NA,NA,NA,NA,NA,NA,4e-05,0.04854,8.295
"154","NsiI.TP777080",11,18691,4.02693043493877e-05,NA,124,0.477538259734697,0.560468230705657,0.0326573306378124,0.256713297738559,0.0326573306378124,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.292997097096,0.415200430257219,NA,NA,NA,NA,NA,NA,4e-05,0.4152,8.293
"155","PstI.TP139250",11,1151,4.41648242389604e-05,NA,124,0.477538259734697,0.559541512032521,0.0326573306378124,0.430085854890517,0.0326573306378124,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.2003252297824,0.0702583335551789,NA,NA,NA,NA,NA,NA,4e-05,0.07026,8.2
"156","PstI.TP771300",8,5124822,4.54474807935969e-05,NA,124,0.477538259734697,0.559254575815974,0.0326573306378124,-0.594709355512766,0.0326573306378124,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.1716316081277,0.172995991875564,NA,NA,NA,NA,NA,NA,5e-05,0.173,8.172
"157","PstI.TP1235909",4,64295006,4.63324443096031e-05,NA,124,0.477538259734697,0.559061390422915,0.0326573306378124,-0.317430906909595,0.0326573306378124,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.1523130688218,0.157475996926903,NA,NA,NA,NA,NA,NA,5e-05,0.1575,8.152
"158","PstI.TP77980",10,10346907,4.6335897744107e-05,NA,124,0.477538259734697,0.559060643956857,0.0326573306378124,0.349718950280277,0.0326573306378124,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.152238422216,0.316980923667406,NA,NA,NA,NA,NA,NA,5e-05,0.317,8.152
"159","NsiI.TP753743",9,41089177,4.73130768002818e-05,NA,124,0.477538259734697,0.558851677535628,0.0326573306378124,-0.404424244748896,0.0326573306378124,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.1313417800931,0.0801235746898635,NA,NA,NA,NA,NA,NA,5e-05,0.08012,8.131
"160","PstI.TP607682",6,57995101,4.81560582249626e-05,NA,124,0.477538259734697,0.558674922918212,0.0326573306378124,0.301923883398073,0.0326573306378124,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.1136663183515,0.184007509971635,NA,NA,NA,NA,NA,NA,5e-05,0.184,8.114
"161","PstI.TP465891",11,3546,4.85490544665199e-05,NA,124,0.477538259734697,0.558593598349103,0.0326573306378124,-0.463400921352007,0.0326573306378124,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.10553386144061,0.0707216104782161,NA,NA,NA,NA,NA,NA,5e-05,0.07072,8.106
"162","PstI.TP1044533",10,781197,5.3176501933306e-05,NA,124,0.477538259734697,0.557683655770894,0.0342586341763898,-0.273535243559604,0.0342586341763897,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.0145396036197,0.456741837294826,NA,NA,NA,NA,NA,NA,5e-05,0.4567,8.015
"163","PstI.TP597057",11,4238,5.35413585893108e-05,NA,124,0.477538259734697,0.557615387770629,0.0342586341763898,0.322091257828492,0.0342586341763897,"124+36088im","PS_Y","GAPIT","GLM","CmN",8.0077128035932,0.210616117144931,NA,NA,NA,NA,NA,NA,5e-05,0.2106,8.008
"164","PstI.TP1128716",3,65668248,5.83574749206726e-05,NA,124,0.477538259734697,0.556756334190166,0.0358960664287806,0.349236829188722,0.0358960664287807,"124+36088im","PS_Y","GAPIT","GLM","CmN",7.9218074455469,0.120836377929724,NA,NA,NA,NA,NA,NA,6e-05,0.1208,7.922
"165","NsiI.TP750615",1,12653027,5.88370380589147e-05,NA,124,0.477538259734697,0.556674795420068,0.0358960664287806,1.16537321484396,0.0358960664287807,"124+36088im","PS_Y","GAPIT","GLM","CmN",7.9136535685371,0.0653512331387053,NA,NA,NA,NA,NA,NA,6e-05,0.06535,7.914
"166","NsiI.TP154371",4,5011408,6.11519900630706e-05,NA,124,0.477538259734697,0.556290513131735,0.0364312264139397,0.528048714892408,0.0364312264139397,"124+36088im","PS_Y","GAPIT","GLM","CmN",7.87522533970381,0.0772339228831626,NA,NA,NA,NA,NA,NA,6e-05,0.07723,7.875
"167","NsiI.TP466452",11,14696,6.37103547668642e-05,NA,124,0.477538259734697,0.555882756821982,0.0364312264139397,0.236859210719103,0.0364312264139397,"124+36088im","PS_Y","GAPIT","GLM","CmN",7.8344497087285,0.302700770521454,NA,NA,NA,NA,NA,NA,6e-05,0.3027,7.834
"168","PstI.TP253210",11,2060,6.40616165766216e-05,NA,124,0.477538259734697,0.555828083064556,0.0364312264139397,0.362111396181519,0.0364312264139397,"124+36088im","PS_Y","GAPIT","GLM","CmN",7.8289823329859,0.097255022003143,NA,NA,NA,NA,NA,NA,6e-05,0.09726,7.829
"169","NsiI.TP509742",9,47862370,6.52690265096884e-05,NA,124,0.477538259734697,0.555642460588417,0.0364312264139397,-0.40887836812315,0.0364312264139397,"124+36088im","PS_Y","GAPIT","GLM","CmN",7.81042008537201,0.206932921751139,NA,NA,NA,NA,NA,NA,7e-05,0.2069,7.81
"170","NsiI.TP575555",2,2228424,6.80202195476047e-05,NA,124,0.477538259734697,0.555232294645793,0.0371758841585805,0.535323690918798,0.0371758841585804,"124+36088im","PS_Y","GAPIT","GLM","CmN",7.76940349110961,0.0605442264294497,NA,NA,NA,NA,NA,NA,7e-05,0.06054,7.769
"171","PstI.TP719892",5,64652954,7.1322794842671e-05,NA,124,0.477538259734697,0.554761764914008,0.0371773785106382,0.282907176868569,0.0371773785106383,"124+36088im","PS_Y","GAPIT","GLM","CmN",7.7223505179311,0.161340150618415,NA,NA,NA,NA,NA,NA,7e-05,0.1613,7.722
