"","Name","Chromosome","Position","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","FD","SRD","ADD","mc","Yld_1","Yld","AIL","CmDW.V","rrBLUP.CmDW_g","rrBLUP.Cml_cm","rrBLUP.CmD_BI_mm","rrBLUP.CmD_LI_mm","rrBLUP.CmN.","rrBLUP.Bcirc_cm","rrBLUP.Yld_kg","rrBLUP.SDW_kg","rrBLUP.CCirc_cm","rrBLUP.Lg","rrBLUP.GS","rrBLUP.FD","rrBLUP.SRD","rrBLUP.ADD","rrBLUP.mc","rrBLUP.Yld_1","rrBLUP.Yld"
"3105","PstI.TP629259",1,4276027,0.254078137021718,0.54632768975206,0.0393133241631519,0.218415010055475,0.319374286197541,0.335096115186691,0.282866864785663,0.342930372928576,0.053456985150913,0.657172534614175,0.0854018910042214,0.594095398765857,1.03714774831263,0.2522704097283,0.314217620514785,0.334568115009736,0.33456811500788,0.223093407508568,0.084097990627616,0.557085510682302,0.284231567564609,0.913453987241192,0.604762689754854,0.479320180072769,0.462278701607917,0.521354510525492,0.454014399428801,0.884184739250937,0.220205146787227,0.82148210822468,0.254627086767509,0.0918020230059183,0.55940918171475,0.485045387982906,0.462841065811343,0.462841065813322
"3104","PstI.TP629254",1,4276045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3393","PstI.TP736289",1,4314719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3656","PstI.TP820611",1,4393513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1819","PstI.TP140451",1,4460094,0.168829631051218,0.0224985414014353,0.00661593395879166,0.202014443762759,0.253390344624751,0.118999243237581,0.305994058193439,0.31130370033501,0.501055210142525,1.16944316302409,0.258514276832027,0.0290176444095356,0.482566360403809,0.492905931620672,0.221613230834466,0.20631304964257,0.20631304964624,0.382591973640653,0.192357389276817,0.677907391069425,0.949514188185167,0.984881695701887,0.628037471200275,0.557968466279512,0.760327601817375,0.494317449952283,0.488310766220197,0.315460356558846,0.0676950380955062,0.551424074777961,0.935367671487572,0.329180150606472,0.321435669434369,0.600325469465181,0.621851878167228,0.621851878161973
"354","NsiI.TP39399",1,4465777,0.746494436515616,1.53386544709465,0.940540362104832,0.42959908504939,0.989118776666856,0.163817599473872,1.25816170627445,1.11467102179577,1.07758736773055,0.390141371470761,0.0356013806468209,0.0191800416667488,0.709763611450616,0.25498049859684,0.333956394362546,1.2259022946577,1.22590229467188,0.214903557802015,0.646434078016057,0.179269151730705,0.0292505847766862,0.114672594299359,0.371878366779468,0.102537145559202,0.685776186992363,0.0551871915675516,0.0767942986141298,0.0836397319414764,0.407247689022105,0.921294798815416,0.956797337957341,0.195090619832575,0.555929219955617,0.463493454780553,0.0594425874454332,0.0594425874434916
"2568","PstI.TP403850",1,4535788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1681","PstI.TP1250346",1,4555696,0.226843773164572,0.214966207532615,0.0628630766820055,0.0323478866516899,0.25553126939127,0.28966034732587,0.223086068195572,0.178039900080798,0.56540430947278,0.788114738231605,0.0725217509101002,0.162338644294621,0.0240737009753929,0.633017982960656,0.782699080349258,0.209403194172362,0.209403194175835,0.0089314576185133,0.116594867988359,0.593138653355302,0.609584327170678,0.865240666770735,0.928222546791138,0.55522463926526,0.513262639090367,0.598293013993453,0.66368209291608,0.272016776982212,0.162886563837751,0.846210186729244,0.688115523989136,0.946076595925592,0.232799485969435,0.164930478761103,0.617442906831755,0.617442906826818
"525","NsiI.TP468762",1,4620729,0.0136327134651596,0.0380151250678865,0.258261125077275,0.00427806118734121,0.303524001284152,0.0388551571219907,0.246557683010696,0.297826408942883,0.191968876831735,0.107629070942022,0.166879156893527,0.289397377847619,0.506241674572877,0.264405215387563,0.131257284892284,0.26665214784339,0.266652147830843,0.9046610496004,0.117317950633221,0.969097083439499,0.916188581690326,0.551745595475947,0.990197758326312,0.497136898695787,0.914418161011537,0.566816281961766,0.503701902326728,0.642733776374974,0.780496444598595,0.680958810169517,0.513573518656713,0.31171544788724,0.543994845442133,0.739167247597689,0.541187618593181,0.541187618608816
"1043","PstI.TP1009631",1,4625223,0.97412270484826,0.951484097978551,1.56716207859723,1.18291768465811,0.49826639145254,0.654166085333763,1.36158601950117,1.27417936436928,0.872635427445431,0.0281148913664651,0.213836074053659,0.298665706683095,0.354738128085498,0.165820990512395,0.435523171841384,1.38503952257123,1.38503952258436,0.526522518435696,1.13547618779629,0.106139562985556,0.111819076723666,0.0270918037773081,0.0656269642602975,0.317492600860108,0.221734828685731,0.0434924607790494,0.0531888543013655,0.134080176368147,0.937314010375958,0.611172670601024,0.502729410965189,0.441836786837617,0.682620001599453,0.366840121114425,0.041206001824674,0.0412060018234291
"4152","PstI.TP982823",1,4677828,0.357926572336793,0.00277326470138365,0.510945744734017,0.460723764912896,0.259489179213729,0.358907733689882,0.527882906930554,0.574704547260692,0.430757510798023,0.159872502362821,0.195667261908394,0.103800870400536,0.157144410668752,0.155577993337138,0.0046015491943406,0.614429726305924,0.614429726297078,0.185704166988709,0.561883944522964,0.438604847938029,0.99363466715236,0.308357314886135,0.346159484218169,0.550187628694493,0.437615067054831,0.296563086551748,0.266253578040679,0.370887749904889,0.692034104430144,0.637283593690411,0.787406743045638,0.696394911865932,0.698911210615766,0.98946047556807,0.24297985787402,0.242979857878969
"2281","PstI.TP307588",1,4762662,0.371673245566034,0.0423117855747119,0.125767199891157,0.414095048284291,0.370396794272496,0.437346299908113,0.25145183891013,0.36130582924551,0.517068243143404,1.15189388499393,0.49192735327199,0.323770356792907,0.603781622454823,0.594371377056597,0.0139767351556579,0.352313445840294,0.352313445844748,0.429285207784643,0.405237636134168,0.424939159380096,0.907169028073288,0.748570658340768,0.385394002351593,0.426189951316783,0.365303388003849,0.560464566640474,0.435205295114025,0.304040723178751,0.0704865273885228,0.322160764151165,0.474492817940477,0.249010911227128,0.254465331948288,0.968329727601845,0.444310476978352,0.444310476973795
"3968","PstI.TP920636",1,4777048,0.697841142410394,0.793540419975262,0.315811735230996,0.65129891829172,0.849113019275931,0.57018106466496,0.91770668100211,1.13748534978441,1.00753680518284,0.224616978310921,0.291724370846829,0.413100574151584,0.261106601356685,0.470086835137587,0.579157866597705,1.05727271011998,1.05727271012066,0.182399460261618,0.44379421864315,0.200520536350556,0.160864265385394,0.48326825132386,0.223203541795458,0.141542538667586,0.269041289174193,0.120862985838732,0.0728642753672819,0.09827955804294,0.596187713545229,0.510829099699533,0.386277512339587,0.548142402088142,0.338776412617726,0.26353732501588,0.0876450291643993,0.0876450291642633
"1475","PstI.TP1168479",1,4789991,0.0712862919431182,0.156963039557634,0.109212410785138,0.0535634991764735,0.0581376679628417,0.135557527065472,0.349897898062432,0.367186047309503,0.600116888152711,0.973152155885927,0.466461252762142,0.688246071728735,0.124155560533874,0.246958815025464,0.399509536274285,0.331697215631631,0.331697215627132,0.20202963892746,0.00319196847398185,0.848620869919592,0.69668580272909,0.777656111145918,0.883967912807498,0.874706456152732,0.731884370669901,0.44678861909387,0.429352457165649,0.251121046101309,0.106377025902514,0.341616427938421,0.205000031727736,0.751353717398062,0.566292989136857,0.398557020669172,0.465910807168932,0.465910807173758
"4061","PstI.TP947391",1,4891496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3238","PstI.TP683907",1,4900973,0.695607538755206,0.52983244639031,0.536750227741572,0.62351639635309,0.276117585051763,1.23826719446682,0.689872952896081,0.856055703124956,0.3717962830321,0.708254195515134,0.0252548967700803,0.496538751989647,0.462586704986019,0.117577117469202,0.0207278254430107,0.794701247354014,0.794701247344494,0.188428367366797,0.712275028256263,0.201554482543401,0.295234804187047,0.290569330179672,0.237948846405736,0.529520057144618,0.0577740490139272,0.204233531546033,0.139297812646152,0.424818789367994,0.195769848385992,0.943506949229205,0.318758113592624,0.344677786297234,0.762821425288811,0.953393473366427,0.160434864805165,0.160434864808682
"2564","PstI.TP402429",1,4990016,0.61907429296824,0.744384835012283,0.341040954509526,0.561356454873796,0.234455767962968,0.452555972378502,0.584700263392438,0.614154069742954,0.63754287359054,2.30993475248839,2.44753865369244,0.139535338707157,0.253111068747563,0.0412243174321654,0.139667595867101,0.59838271016104,0.598382710171518,0.283083826342646,0.490771492965503,0.240395153074394,0.180142076679657,0.455993913130852,0.274563969571641,0.582833132179409,0.352731323265604,0.260195473222006,0.243134131659033,0.23038655270159,0.0048985240826082,0.00356829988782173,0.725211464957613,0.558327386903475,0.909443414703785,0.724990647494754,0.252125800343233,0.25212580033715
"3438","PstI.TP748688",1,5063937,0.218460883491256,0.0431879916306561,0.263046252091575,0.295542003819072,0.0982868647987344,0.020032732781226,0.140505719659187,0.137208903347328,0.161643267584681,0.115527307203063,2.36934588078063,0.0950699210657221,0.0511828738604445,0.200032586397367,0.161476480107339,0.186938149938869,0.18693814993313,0.0424078081418027,0.323808939440837,0.604698813563857,0.905340624235243,0.545699741314216,0.506358373506504,0.797467761395493,0.954920610929175,0.723592872497934,0.729106712633051,0.689218192366768,0.766430347684896,0.00427222502110276,0.803396765533298,0.888826769538443,0.630910003663621,0.689482932179645,0.650222285174931,0.650222285183522
"1349","PstI.TP1126882",1,5115206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3239","PstI.TP684655",1,5379329,0.243329183457063,0.177739665900611,0.0092203500242708,0.48107912317944,0.0663785002434201,0.477771724705665,0.278651143227368,0.203937104224975,0.190387881079917,0.372399237199754,0.779702421721266,0.29800147612741,0.300970778398307,0.120946829527666,0.16243443929836,0.287618871443401,0.287618871447429,0.0957056041359953,0.193042459472471,0.571045635462612,0.664141064763425,0.978993143042962,0.330309357201824,0.858265192436999,0.332834452864419,0.526439971295822,0.625263238638188,0.645077833830469,0.424229400044107,0.166072444491456,0.503498897438077,0.500068181044827,0.756925559394198,0.687963758856256,0.515680997875626,0.515680997870844
"2017","PstI.TP213596",1,5408780,0.0122033599944373,0.210274560373447,0.416216184364476,0.131464231650034,0.130080217638021,0.155228051806171,0.284395171943007,0.348107531348475,0.210482731991049,0.280857774696022,0.0293368587914272,0.16075581923397,0.34110595287762,1.8784606933364,0.484111469433098,0.267018871034236,0.267018871040153,0.812736746064853,0.0372971861755897,0.972291837924712,0.616205314543213,0.383516290119895,0.738815109056125,0.741173328060067,0.699474599359049,0.519523058523072,0.448634294292885,0.615910017863659,0.523771936407879,0.934680411758287,0.690627998213944,0.455925672239888,0.0132293743760787,0.328011092404278,0.540730826511561,0.540730826504195
"687","NsiI.TP556033",1,5459542,0.186366432341289,0.187759503691737,0.0297427995241217,0.161077349072027,0.504156522499431,0.277872511456106,0.474947450295305,0.455789385327166,0.449157057233224,0.297934134305908,1.37064188614185,0.081976436015332,0.490373080370199,0.640119515524748,0.403356751079903,0.399600101221975,0.399600101225954,0.2803577617367,0.117929375291049,0.651078819928534,0.648993722908516,0.933807161934633,0.690116881131325,0.313215667164038,0.527384654165533,0.335005972484016,0.350114916966255,0.355502732149063,0.503576976168535,0.0425949501052625,0.827987087483074,0.323315793391838,0.229023730494814,0.395041979625526,0.398473916844568,0.398473916840917
"325","NsiI.TP367540",1,5460609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3993","PstI.TP928135",1,5502147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4084","PstI.TP9547",1,5534818,0.0554656898226579,0.224379188420221,0.047437512396734,0.0924132105533215,0.062473809746692,0.164843915930501,0.0240112507569653,0.0152202518458565,0.238828963302056,0.486197827716991,0.286503544656129,0.185434868979502,0.0211251011340437,0.542491501458402,0.424588354413833,0.00141751113201783,0.00141751112821863,0.443519034023535,0.0118791617581367,0.880104639058128,0.596514234455103,0.896525171422874,0.808326449000132,0.866016547161656,0.684157487148683,0.946212648628736,0.965561071835616,0.576993654073209,0.326439100343655,0.517007038205978,0.652476885434961,0.9525217448917,0.286753348869169,0.376193810275462,0.996741380859865,0.996741380868584
"2751","PstI.TP476949",1,5536792,0.130491831190076,0.0836183210893916,0.0378546928621256,0.286611882490205,0.0653969534426288,0.241772145740253,0.134780745488141,0.0101717481908385,0.00429686140365662,0.665026007610915,0.0705623791805401,0.808668264542044,0.310088702537646,0.363499878520524,0.844596328883732,0.0545797341833468,0.0545797341901489,0.131321252181843,0.155369482934785,0.740471195123972,0.824862725651835,0.916527092340387,0.516878083224018,0.860207147008512,0.573096629460811,0.733194594600419,0.976850834416423,0.990154894486453,0.216258901377447,0.850036590797457,0.155357325240746,0.489678794639607,0.433012188858784,0.143022271444044,0.881901874725479,0.881901874711666
"1809","PstI.TP137261",1,5540981,0.731886565669723,1.22353928581616,0.900797475039262,0.891107347884576,0.550533400838509,0.0889145350233252,0.247950345350047,0.31062732246213,0.328932769198665,0.67658968547144,0.931542012244546,0.207902289592406,0.153013287641879,0.383275347251328,0.434315702457305,0.287123856011143,0.28712385601814,0.76760434446326,0.609782837457601,0.18540158146442,0.0597668977744309,0.125661582594028,0.128496900508205,0.281492351590232,0.814864625763849,0.565001570041105,0.489071862523906,0.468885962250282,0.210576699545184,0.117073334388231,0.619580456652437,0.703050809064156,0.413737277878702,0.367861466236988,0.516269114000376,0.516269113992059
"2238","PstI.TP291849",1,5571398,0.204888966658706,0.177486151286309,0.0284697885052487,0.00657291714508859,1.03859100991434,0.537598270403645,0.211915884213962,0.184103450609268,0.237934627263362,0.119035472448553,0.256413397939307,0.000501559757764324,0.285890689475885,0.186993791229189,0.84632523417557,0.266635981731141,0.266635981724193,0.652935682596344,0.0536357227778819,0.623894322235181,0.664528862961114,0.936548368182323,0.984979252941169,0.0914974498897515,0.290002491850438,0.613880892407533,0.654480255793759,0.578183072607971,0.760264177294808,0.554098024841946,0.998845782600429,0.517737128322102,0.650138984808635,0.142454038514868,0.54120776405436,0.541207764063019
"995","NsiI.TP83219",1,5636529,0.898968825312901,1.77195053597083,0.841259465295166,0.846594877871683,0.0604443459419273,0.373244772154019,0.345433918829355,0.438892177015152,0.353890876355532,0.121127378623674,0.0606297702123714,0.349106384804368,0.969523134057094,0.31382211200428,0.455210618883573,0.396062783257506,0.396062783243681,1.86736907022894,0.721130974884236,0.126191811481236,0.0169063347560812,0.14412540301213,0.142365619451268,0.870072924204426,0.423404264456132,0.451404704735471,0.364005397111183,0.442699593956276,0.756610948392094,0.869701521370808,0.447603645727941,0.107269650577133,0.485487316137268,0.350581811792946,0.401732730643651,0.401732730656439
"3015","PstI.TP584919",1,5663458,0.136406125760224,0.0421558046090914,0.0639362515470898,0.0426109111390236,0.247997056915309,0.149664988508363,0.00259514713684994,0.0208485728837868,0.317044954931557,0.0566273240984703,0.0251728780780557,0.292546316779792,0.320246117089345,0.556630795053589,0.437077482367283,0.00738390144156185,0.00738390143728215,0.232587258385644,0.139504678781773,0.730455686308806,0.907494904916417,0.863105230438339,0.906544419587928,0.564940803235331,0.708492099113433,0.994042270961626,0.953128437026371,0.481897912559003,0.877753714302058,0.943685152077431,0.509863218616096,0.47835892683995,0.277567877808325,0.365529571758093,0.983141657996918,0.983141658006607
"643","NsiI.TP522455",1,5717942,0.339434388782997,0.0640807826959514,0.245563765326725,0.729662964545923,0.0707082934063802,0.0883500659941781,0.177862452019536,0.0764479837832885,0.16102198515331,0.145647999812737,0.295763714014244,0.187640191032769,0.0232890896240437,0.149671367781381,0.611545789877496,0.114132063501852,0.114132063497742,0.076603318342873,0.437857757282227,0.457683874442633,0.862818040891448,0.56811497190369,0.186353277549564,0.849751043542358,0.815924424841327,0.663953321698536,0.838594512552163,0.690204862931604,0.715075667516483,0.506099940191308,0.649172043857658,0.947787355343253,0.708481692277691,0.244598736955851,0.768896592928599,0.768896592935874
"3219","PstI.TP677745",1,5751851,0.365666106620646,0.38096386308437,0.410636297115104,0.380110583165405,0.0919285149552986,0.505702358600434,0.250619927385313,0.354780666044548,0.0228152747436346,0.460872796068487,0.301979490989739,1.27518392529224,0.1359693275077,0.199123617739693,1.08331743297317,0.447690399705182,0.447690399679067,0.95199619737183,0.378366839905757,0.430857734334673,0.415945219158382,0.38847556131952,0.416763250720764,0.809229087646788,0.312102783101775,0.561539191821121,0.441793512249735,0.94882195474729,0.346040717575649,0.498908047208271,0.0530659660340247,0.731190722753052,0.632231867052853,0.0825434405463358,0.356705331270761,0.356705331292211
"1909","PstI.TP174008",1,5805470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3302","PstI.TP705967",1,5858828,0.0578031664228098,0.555522973280021,0.0184877410261015,0.100611388853117,0.149277322951013,0.150111623518728,0.0643306334414306,0.0694614345058251,0.149572569825114,1.48964017614244,0.524509767962692,0.252975569292459,0.860763439929273,0.579571563799023,0.21296507841044,0.120730328807564,0.120730328803915,0.812781281196084,0.0828394963198199,0.875380430557482,0.278276816727758,0.958323766846336,0.793210786148031,0.709124804839145,0.707763849664075,0.862321802184855,0.852194183145725,0.708642883608807,0.0323861873477302,0.298875442443815,0.558501611681627,0.137795983881268,0.26328640600158,0.612399632757561,0.757302989430833,0.757302989437197
