"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Trait.name"
"139","NsiI.TP646964",6,53312727,0.00000502083743632857,0.0937911613457536,106,NA,NA,0.0110957862690339,NA,0.0110957862690339,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"140","NsiI.TP288843",11,12324,0.00000554144192493118,0.456010387925019,106,NA,NA,0.0110957862690339,NA,0.0110957862690339,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"141","NsiI.TP99767",9,51154417,0.00000560374593664837,0.282840708027681,106,NA,NA,0.0110957862690339,NA,0.0110957862690339,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"142","NsiI.TP469911",1,72682614,0.00000592136188787355,0.175570492412385,106,NA,NA,0.0110957862690339,NA,0.0110957862690339,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"143","PstI.TP1128716",3,65668248,0.00000689118087904674,0.119305623498789,106,NA,NA,0.0120522159453941,NA,0.0120522159453941,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"144","PstI.TP350264",8,2905610,0.00000794289340827516,0.191475843907024,106,NA,NA,0.0130233666045432,NA,0.0130233666045432,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"145","PstI.TP248137",11,2017,0.00000954515906755751,0.149222996058172,106,NA,NA,0.0134432609357996,NA,0.0134432609357996,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"146","PstI.TP123922",11,1028,0.00000969402912365488,0.127660943805328,106,NA,NA,0.0134432609357996,NA,0.0134432609357996,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"147","NsiI.TP731097",4,9434143,0.00000973629479988534,0.447128714226458,106,NA,NA,0.0134432609357996,NA,0.0134432609357996,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"148","NsiI.TP318460",11,12617,0.000015407733599916,0.130794603708396,106,NA,NA,0.0187486458475948,NA,0.0187486458475948,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"149","NsiI.TP684422",11,17565,0.0000161344605535675,0.24193725178699,106,NA,NA,0.0187486458475948,NA,0.0187486458475948,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"150","NsiI.TP694893",11,17684,0.0000170516760797365,0.0948315663685585,106,NA,NA,0.0187486458475948,NA,0.0187486458475948,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"151","PstI.TP77040",4,1147463,0.0000179079300726642,0.438622778454013,106,NA,NA,0.0187486458475948,NA,0.0187486458475948,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"152","PstI.TP474961",7,1691478,0.0000181365257510392,0.186274509803922,106,NA,NA,0.0187486458475948,NA,0.0187486458475948,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"153","NsiI.TP253869",1,16894827,0.0000185602870917027,0.475458970395653,106,NA,NA,0.0187486458475948,NA,0.0187486458475948,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"154","NsiI.TP486649",1,2601704,0.000020264418186807,0.1056693029407,106,NA,NA,0.0187486458475948,NA,0.0187486458475948,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"155","PstI.TP135889",1,73564522,0.0000203681630006765,0.12546799330754,106,NA,NA,0.0187486458475948,NA,0.0187486458475948,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"156","PstI.TP856852",1,1153760,0.0000208301277303774,0.12264726238094,106,NA,NA,0.0187486458475948,NA,0.0187486458475948,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"157","PstI.TP159372",11,1308,0.0000213820686346393,0.0894290368541155,106,NA,NA,0.0187486458475948,NA,0.0187486458475948,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"158","PstI.TP1112734",11,7790,0.0000216425615643085,0.389769690288169,106,NA,NA,0.0187486458475948,NA,0.0187486458475948,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"159","PstI.TP175806",11,1446,0.0000221547618081664,0.380806360497827,106,NA,NA,0.0187486458475948,NA,0.0187486458475948,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"160","PstI.TP195926",10,51681294,0.0000262290621467306,0.38724578144861,106,NA,NA,0.0215029130111666,NA,0.0215029130111666,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"161","NsiI.TP761443",1,62177665,0.0000279114765834365,0.481658151695744,106,NA,NA,0.0221887780815113,NA,0.0221887780815113,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"162","NsiI.TP510581",10,49892388,0.0000340325603591172,0.199719489068371,106,NA,NA,0.0262591231900318,NA,0.0262591231900318,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"163","NsiI.TP109633",11,10288,0.0000365896359184323,0.288415887001989,106,NA,NA,0.0274255002481187,NA,0.0274255002481187,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"164","NsiI.TP370740",6,61057670,0.0000425218678469201,0.411767732033199,106,NA,NA,0.0309866300304473,NA,0.0309866300304473,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"165","NsiI.TP690528",11,17631,0.0000456263881922026,0.114771740054313,106,NA,NA,0.0316946671976995,NA,0.0316946671976995,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"166","NsiI.TP678341",2,22203749,0.0000459097870516345,0.261437908496732,106,NA,NA,0.0316946671976995,NA,0.0316946671976995,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"167","PstI.TP6170",6,56702797,0.0000498735590436307,0.350268235854705,106,NA,NA,0.0331029564368097,NA,0.0331029564368097,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"168","NsiI.TP149102",11,10766,0.0000504733650023782,0.143717510721356,106,NA,NA,0.0331029564368097,NA,0.0331029564368097,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"169","NsiI.TP615883",6,56093448,0.0000553216555975098,0.182052250344956,106,NA,NA,0.0341413235783452,NA,0.0341413235783452,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"170","NsiI.TP135373",11,10639,0.0000558180284751215,0.347866112111672,106,NA,NA,0.0341413235783452,NA,0.0341413235783452,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"171","NsiI.TP321836",10,43096218,0.0000559608490458506,0.140823314214071,106,NA,NA,0.0341413235783452,NA,0.0341413235783452,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"172","NsiI.TP237545",10,5377137,0.0000581243765342303,0.483612518930006,106,NA,NA,0.0346553384999772,NA,0.0346553384999772,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"173","PstI.TP318338",3,67023794,0.0000664426245638637,0.380904448088765,106,NA,NA,0.0387345736179645,NA,0.0387345736179645,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"174","PstI.TP875140",2,72930521,0.0000700793041212004,0.215940601727195,106,NA,NA,0.0399665318329472,NA,0.0399665318329472,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"175","NsiI.TP476261",1,6164220,0.0000754494963480813,0.127596616241401,106,NA,NA,0.0421136614296928,NA,0.0421136614296929,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"176","NsiI.TP166838",3,60735782,0.0000797014940627649,0.346041541709393,106,NA,NA,0.0432268431775095,NA,0.0432268431775095,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"177","NsiI.TP210176",2,63098520,0.0000807393198024687,0.475507896368307,106,NA,NA,0.0432268431775095,NA,0.0432268431775095,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"178","NsiI.TP604461",11,16608,0.0000843597458770538,0.153685985315824,106,NA,NA,0.0442618714667726,NA,0.0442618714667726,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"179","PstI.TP1273314",11,8970,0.0000868577684686361,0.329889693192106,106,NA,NA,0.044677722595657,NA,0.044677722595657,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"180","PstI.TP937371",11,6558,0.000088558419416565,0.0893940950104035,106,NA,NA,0.044677722595657,NA,0.044677722595657,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"181","PstI.TP100020",11,817,0.0000905030993118379,0.285813801285566,106,NA,NA,0.0447973265537124,NA,0.0447973265537124,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"182","PstI.TP175125",5,55044735,0.0000955358111675811,0.0953395601597375,106,NA,NA,0.0464127124105615,NA,0.0464127124105615,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"183","PstI.TP666982",11,4643,0.0000993712963312291,0.164265717743792,106,NA,NA,0.0466251938773151,NA,0.0466251938773151,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"184","NsiI.TP13900",11,9274,0.000100345134148517,0.114913801402652,106,NA,NA,0.0466251938773151,NA,0.0466251938773151,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"185","NsiI.TP676052",4,1055463,0.000101305025958945,0.150326797385621,106,NA,NA,0.0466251938773151,NA,0.0466251938773151,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"186","PstI.TP617376",4,63931951,0.000107766944171401,0.26794153980031,106,NA,NA,0.0487441036791818,NA,0.0487441036791816,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"187","PstI.TP355533",11,2805,0.000113124989546754,0.340496765416152,106,NA,NA,0.0491127755898837,NA,0.0491127755898835,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"188","PstI.TP978122",4,14930204,0.000113356349927975,0.139094330546752,106,NA,NA,0.0491127755898837,NA,0.0491127755898835,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"189","PstI.TP1251787",8,640290,0.00011419834226511,0.120915032679739,106,NA,NA,0.0491127755898837,NA,0.0491127755898835,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_1"
"190","NsiI.TP370740",6,61057670,0.0000000524346557707319,0.411767732033199,106,NA,NA,0.00137557075948938,NA,0.00137557075948938,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"191","NsiI.TP689875",11,17622,0.00000171456034435868,0.448546320993532,106,NA,NA,0.0214342856565289,NA,0.0214342856565289,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"192","PstI.TP318338",3,67023794,0.00000245112666652385,0.380904448088765,106,NA,NA,0.0214342856565289,NA,0.0214342856565289,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"193","NsiI.TP123778",1,60586278,0.00000343114302958804,0.469758302310189,106,NA,NA,0.0225031515595532,NA,0.0225031515595532,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"194","NsiI.TP280339",11,12243,0.00000564150391411054,0.303479929248379,106,NA,NA,0.0295998427365552,NA,0.0295998427365552,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"195","NsiI.TP426523",11,13953,0.00000904172496778621,0.442255773734825,106,NA,NA,0.0336699680969719,NA,0.0336699680969721,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"196","NsiI.TP318460",11,12617,0.000009542041306789,0.130794603708396,106,NA,NA,0.0336699680969719,NA,0.0336699680969721,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"197","NsiI.TP441010",1,7822032,0.0000102675819461682,0.286621941011133,106,NA,NA,0.0336699680969719,NA,0.0336699680969721,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"198","NsiI.TP376338",3,73019311,0.0000130031670174162,0.392966759951323,106,NA,NA,0.0349684476380996,NA,0.0349684476380997,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"199","PstI.TP989816",11,6875,0.0000144957559351946,0.318695454361165,106,NA,NA,0.0349684476380996,NA,0.0349684476380997,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"200","NsiI.TP469911",1,72682614,0.0000146623817953456,0.175570492412385,106,NA,NA,0.0349684476380996,NA,0.0349684476380997,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"201","PstI.TP41761",6,47799081,0.0000206864933479826,0.229341682539675,106,NA,NA,0.0415873522873002,NA,0.0415873522873002,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"202","PstI.TP940968",7,61142166,0.0000210692496465733,0.0857109658332788,106,NA,NA,0.0415873522873002,NA,0.0415873522873002,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"203","PstI.TP1016686",11,7060,0.0000222499478779824,0.401719792874652,106,NA,NA,0.0415873522873002,NA,0.0415873522873002,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"204","NsiI.TP169322",5,71759480,0.0000251240011725619,0.353933296331721,106,NA,NA,0.0415873522873002,NA,0.0415873522873002,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"205","NsiI.TP111245",11,10315,0.0000266924211085998,0.170352783793883,106,NA,NA,0.0415873522873002,NA,0.0415873522873002,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"206","NsiI.TP418754",4,63031223,0.0000269491876528209,0.155068240434456,106,NA,NA,0.0415873522873002,NA,0.0415873522873002,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"207","PstI.TP926161",11,6485,0.0000294610490650627,0.312594483444992,106,NA,NA,0.0426665271753051,NA,0.0426665271753051,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"208","NsiI.TP675510",11,17441,0.0000309012737794769,0.0601346669244079,106,NA,NA,0.0426665271753051,NA,0.0426665271753051,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"209","NsiI.TP109633",11,10288,0.0000419056850325967,0.288415887001989,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"210","PstI.TP344604",11,2716,0.0000427192068239273,0.198656693944023,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"211","PstI.TP104876",2,58864116,0.0000432243736160084,0.165312244628212,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"212","PstI.TP1128716",3,65668248,0.0000453557871432391,0.119305623498789,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"213","NsiI.TP241069",1,56195369,0.0000455310365330986,0.398388486892458,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"214","NsiI.TP668488",7,6826349,0.000046441396243942,0.153959438502381,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"215","NsiI.TP347216",9,44790414,0.000049570640586155,0.364296827809441,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"216","NsiI.TP594691",9,37217461,0.0000509479560709826,0.377236496654391,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"217","NsiI.TP406742",2,65617730,0.0000513413215355816,0.442474236328251,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"218","GFSSContig19333_2734",4,3228803,0.0000520639534416898,0.499991152750377,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"219","PstI.TP885027",11,6185,0.0000536730042188083,0.372452907081121,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"220","NsiI.TP509742",9,47862370,0.0000572644789077042,0.203770472773321,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"221","NsiI.TP319863",11,12629,0.0000573183434202081,0.354846235817006,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"222","PstI.TP573755",11,4123,0.0000583243402643082,0.194316281713423,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"223","NsiI.TP370880",3,68111215,0.0000599499247020843,0.0505004599555944,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"224","PstI.TP724345",5,71593518,0.0000602676573050781,0.365823636112948,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"225","PstI.TP1080621",3,3657091,0.0000643442135582852,0.34167963123023,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"226","PstI.TP195926",10,51681294,0.0000644843013946681,0.38724578144861,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"227","PstI.TP396517",1,1727743,0.0000658165685189929,0.224210750981818,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"228","NsiI.TP101439",3,50050903,0.0000658380619014202,0.31489193644369,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"229","NsiI.TP195180",1,12857502,0.0000678578887879582,0.103376311323414,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"230","NsiI.TP632002",1,70863814,0.0000688464643510912,0.220740537148694,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"231","PstI.TP698613",11,4826,0.0000690608795461886,0.268306302122324,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"232","NsiI.TP773756",4,53789013,0.0000699740442760991,0.0596127688996602,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"233","NsiI.TP257521",11,12015,0.0000739071543167567,0.316993464052288,106,NA,NA,0.0440654610533135,NA,0.0440654610533135,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"234","NsiI.TP321836",10,43096218,0.0000778969665300361,0.140823314214071,106,NA,NA,0.0454122004433104,NA,0.0454122004433104,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"235","PstI.TP91211",1,10530796,0.000082358947420421,0.156468559366171,106,NA,NA,0.0469696657962462,NA,0.0469696657962462,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"236","NsiI.TP586798",11,16409,0.0000857607343889001,0.413341962348356,106,NA,NA,0.0478690873608171,NA,0.0478690873608171,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FD_50"
"237","PstI.TP318338",3,67023794,0.00000129152914638827,0.380904448088765,106,NA,NA,0.0338819756263499,NA,0.0338819756263499,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"238","NsiI.TP689875",11,17622,0.00000551847844720621,0.448546320993532,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"239","PstI.TP999900",4,61190544,0.00000604823288528855,0.0765180379267261,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"240","NsiI.TP370740",6,61057670,0.00000925884091304089,0.411767732033199,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"241","PstI.TP875140",2,72930521,0.0000179726971718049,0.215940601727195,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"242","PstI.TP1004938",1,72895372,0.0000188026976230285,0.197925792017533,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"243","NsiI.TP318460",11,12617,0.0000195650709733504,0.130794603708396,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"244","PstI.TP124053",11,1030,0.0000205721535186364,0.0905802833363465,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"245","NsiI.TP621902",7,62903684,0.0000212947611388972,0.255228534861841,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"246","PstI.TP1284448",2,18810260,0.0000219758449462921,0.0751633986928105,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"247","PstI.TP1112734",11,7790,0.0000237929155201712,0.389769690288169,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"248","NsiI.TP183334",2,21523636,0.0000252081824285825,0.0998713677089551,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"249","NsiI.TP208538",11,11454,0.0000254055451013988,0.149137316797702,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"250","PstI.TP829377",11,5738,0.0000268964985200435,0.350498403904466,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"251","NsiI.TP255006",6,59462133,0.0000269116397064325,0.173926716253157,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"252","NsiI.TP241069",1,56195369,0.000027218150588387,0.398388486892458,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"253","PstI.TP1165702",11,8193,0.0000311585064506652,0.0816993464052288,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"254","PstI.TP195926",10,51681294,0.0000318086393293215,0.38724578144861,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"255","PstI.TP100020",11,817,0.0000335798860913018,0.285813801285566,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"256","NsiI.TP486825",11,15006,0.000037698059513464,0.160105878346468,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"257","NsiI.TP275227",9,52933109,0.0000382831887409997,0.334737830531843,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"258","PstI.TP101546",11,832,0.0000387020675619677,0.289437407017739,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"259","PstI.TP937273",2,69057036,0.0000398423713063696,0.0647754076468464,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"260","PstI.TP225347",11,1850,0.0000420102311104231,0.357684529607618,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
"261","NsiI.TP169322",5,71759480,0.0000429393064491881,0.353933296331721,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","FM_1"
